Log file open, 12/01/22 19:21:39
[2022.12.01-18.30.27:084][ 35]LogContentBrowser: End creating deferred item NewWorld
[2022.12.01-18.30.36:871][486]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.30.36:988][486]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Sce/Piotr" FILE="D:/PBGameJam/MyProject/Content/Sce/Piotr.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.01-18.30.37:005][486]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2022.12.01-18.30.37:014][486]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.006319 seconds
[2022.12.01-18.30.37:082][486]LogSerialization: UsePackageTrailer: 'true'
[2022.12.01-18.30.37:085][486]LogSavePackage: Moving output files for package: /Game/Sce/Piotr
[2022.12.01-18.30.37:085][486]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/Piotr5EAFB7D44B0AC6A906F2B887412DB64D.tmp' to 'D:/PBGameJam/MyProject/Content/Sce/Piotr.umap'
[2022.12.01-18.30.37:091][486]LogFileHelpers: Saving map 'Piotr' took 0.103
[2022.12.01-18.30.37:102][486]LogFileHelpers: InternalPromptForCheckoutAndSave took 230 ms
[2022.12.01-18.30.37:115][486]LogUObjectHash: Compacting FUObjectHashTables data took   0.25ms
[2022.12.01-18.30.37:122][486]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2022.12.01-18.30.37:129][486]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2022.12.01-18.30.37:143][486]AssetCheck: New page: Asset Save: Piotr
[2022.12.01-18.30.37:144][486]LogContentValidation: Display: Validating /Script/Engine.World /Game/Sce/Piotr.Piotr
[2022.12.01-18.30.52:315][160]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.30.52:444][160]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Scenes/Piotr" FILE="D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.01-18.30.52:451][160]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.12.01-18.30.52:454][160]LogSavePackage: Moving output files for package: /Game/Scenes/Piotr
[2022.12.01-18.30.52:454][160]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/Piotr5B482F1840CC576FC82107A548834B9D.tmp' to 'D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap'
[2022.12.01-18.30.52:459][160]LogFileHelpers: Saving map 'Piotr' took 0.016
[2022.12.01-18.30.52:466][160]LogFileHelpers: InternalPromptForCheckoutAndSave took 151 ms (total: 381 ms)
[2022.12.01-18.30.52:479][160]LogUObjectHash: Compacting FUObjectHashTables data took   0.25ms
[2022.12.01-18.30.52:487][160]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.12.01-18.30.52:494][160]LogUObjectHash: Compacting FUObjectHashTables data took   0.29ms
[2022.12.01-18.30.52:508][160]AssetCheck: New page: Asset Save: Piotr
[2022.12.01-18.30.52:508][160]LogContentValidation: Display: Validating /Script/Engine.World /Game/Scenes/Piotr.Piotr
[2022.12.01-18.30.54:662][279]LogUObjectHash: Compacting FUObjectHashTables data took   0.31ms
[2022.12.01-18.30.54:671][279]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Scenes/Piotr.Piotr
[2022.12.01-18.30.54:671][279]Cmd: MAP LOAD FILE="D:/PBGameJam/MyProject/Content/Scenes/Piotr.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.01-18.30.54:671][279]LightingResults: New page: Lighting Build
[2022.12.01-18.30.54:671][279]LoadErrors: New page: Loading map: Piotr.umap
[2022.12.01-18.30.54:677][279]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.30.54:678][279]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.30.54:681][279]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2022.12.01-18.30.54:681][279]MapCheck: New page: Map Check
[2022.12.01-18.30.54:681][279]LightingResults: New page: Lighting Build
[2022.12.01-18.30.54:687][279]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.01-18.30.54:692][279]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2022.12.01-18.30.54:695][279]LogWorld: UWorld::CleanupWorld for Piotr, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.30.54:695][279]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.30.54:702][279]LogUObjectHash: Compacting FUObjectHashTables data took   0.56ms
[2022.12.01-18.30.54:709][279]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2022.12.01-18.30.54:711][279]LogAudio: Display: Audio Device (ID: 1) registered with world 'Piotr'.
[2022.12.01-18.30.54:711][279]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.01-18.30.54:711][279]LogAIModule: Creating AISystem for world Piotr
[2022.12.01-18.30.54:720][279]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.01-18.30.54:729][279]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.12.01-18.30.54:738][279]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.01-18.30.54:739][279]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,129ms to complete.
[2022.12.01-18.30.54:739][279]LogFileHelpers: Loading map 'Piotr' took 0.067
[2022.12.01-18.31.14:029][402]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2022.12.01-18.31.14:167][402]LogAssetEditorSubsystem: Opening Asset editor for World /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap
[2022.12.01-18.31.14:167][402]Cmd: MAP LOAD FILE="D:/PBGameJam/MyProject/Content/ThirdPerson/Maps/ThirdPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.01-18.31.14:167][402]LightingResults: New page: Lighting Build
[2022.12.01-18.31.14:167][402]LoadErrors: New page: Loading map: ThirdPersonMap.umap
[2022.12.01-18.31.14:200][402]LogWorld: UWorld::CleanupWorld for Piotr, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.31.14:200][402]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.31.14:201][402]MapCheck: New page: Map Check
[2022.12.01-18.31.14:201][402]LightingResults: New page: Lighting Build
[2022.12.01-18.31.14:206][402]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.01-18.31.14:208][402]LogUObjectHash: Compacting FUObjectHashTables data took   0.66ms
[2022.12.01-18.31.14:209][402]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.31.14:209][402]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.31.14:217][402]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.12.01-18.31.14:223][402]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.12.01-18.31.14:230][402]LogAudio: Display: Audio Device (ID: 1) registered with world 'ThirdPersonMap'.
[2022.12.01-18.31.14:230][402]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.01-18.31.14:230][402]LogAIModule: Creating AISystem for world ThirdPersonMap
[2022.12.01-18.31.14:231][402]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.01-18.31.14:231][402]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.01-18.31.14:231][402]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.01-18.31.14:263][402]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2022.12.01-18.31.14:264][402]LogWorldPartition: Display: WorldPartition initialize took 32 ms (total: 412 ms)
[2022.12.01-18.31.14:325][402]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.01-18.31.14:335][402]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2022.12.01-18.31.14:343][402]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.01-18.31.14:343][402]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,241ms to complete.
[2022.12.01-18.31.14:343][402]LogFileHelpers: Loading map 'ThirdPersonMap' took 0.176
[2022.12.01-18.32.20:546][541]LogObjectTools: Deleting 1 worlds: /Game/Scenes/Piotr.Piotr
[2022.12.01-18.32.20:546][541]LogObjectTools: Currently 2 active worlds: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap, /Engine/Transient.World_0
[2022.12.01-18.32.20:554][541]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2022.12.01-18.32.21:637][541]LogSlate: Window 'Delete Assets' being destroyed
[2022.12.01-18.32.21:645][541]LogWorld: UWorld::CleanupWorld for Piotr, bSessionEnded=true, bCleanupResources=true
[2022.12.01-18.32.21:645][541]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.01-18.32.21:654][541]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.12.01-18.32.21:663][541]LogUObjectHash: Compacting FUObjectHashTables data took   0.34ms
[2022.12.01-18.32.21:672][541]LogUObjectHash: Compacting FUObjectHashTables data took   0.29ms
[2022.12.01-18.32.22:496][583]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.12.01-18.32.23:381][608]LogAssetRegistry: Warning: ScanPathsSynchronous: Package /Game/Scenes/ThirdPersonMap does not exist, will not scan.
[2022.12.01-18.32.28:950][873]LogContentBrowser: Attempting asset rename: ThirdPersonMap -> Piotr
[2022.12.01-18.32.28:987][873]LogMetaData: Removing '/Game/Scenes/Piotr.SKEL_Piotr_C' ref from Metadata '/Game/Scenes/ThirdPersonMap.PackageMetaData'
[2022.12.01-18.32.28:987][873]LogMetaData: Removing '/Game/Scenes/Piotr.Piotr_C' ref from Metadata '/Game/Scenes/ThirdPersonMap.PackageMetaData'
[2022.12.01-18.32.28:988][873]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.32.29:112][873]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.01-18.32.29:121][873]Message dialog closed, result: Ok, title: Unable to Check Out From Source Control!, text: The following assets could not be successfully checked out from source control:
/Game/__ExternalActors__/Scenes/Piotr/7/H6/7DFA5VYNF7Z26OFQB3MV4A
/Game/__ExternalActors__/Scenes/Piotr/5/XR/78AQF1PPZEG54YRJ2YN61G
/Game/__ExternalActors__/Scenes/Piotr/3/BT/WWFZ00TJ24OBJQ75TOXGW9
/Game/__ExternalActors__/Scenes/Piotr/5/WC/0B0XR7EYEXSBME235UFZOP
/Game/__ExternalActors__/Scenes/Piotr/5/UD/WFKVMCTGBDPN9QMCQQ9JGX
/Game/__ExternalActors__/Scenes/Piotr/0/4X/9KWQPQ6O4GW15MHR3VVW4W
/Game/__ExternalActors__/Scenes/Piotr/3/KZ/25ZM2FAAT78QUZQMM868NU
/Game/__ExternalActors__/Scenes/Piotr/8/7J/SR7LB9FIW4UIES7B2XHPNB
/Game/__ExternalActors__/Scenes/Piotr/A/BV/BW4UJ7VSTYET7KO9PI3BY1
/Game/__ExternalActors__/Scenes/Piotr/4/92/DETAKWGRPOTLJSR6XAF6RF
/Game/__ExternalActors__/Scenes/Piotr/8/CW/M0Z6FRAFGVRWZBZPISB0VI
/Game/__ExternalActors__/Scenes/Piotr/7/88/0Z8JN1CW7WKE1792SN8SQC
/Game/__ExternalActors__/Scenes/Piotr/3/1J/IA1YCE64HYNS6NFTNFSORP
/Game/__ExternalActors__/Scenes/Piotr/E/M7/S0U1IG80XAWIK3LS62CH3B
/Game/__ExternalActors__/Scenes/Piotr/9/WC/0IAMOY43D4ZAQ905SB58S3
/Game/__ExternalActors__/Scenes/Piotr/9/XD/D84VPVF502HGQND98FH28F
/Game/__ExternalActors__/Scenes/Piotr/E/EJ/CJRIRF16NOJ8GVLOQ99X6V
/Game/__ExternalActors__/Scenes/Piotr/3/WJ/ABA4KXEPUT2NOV6BCRPVSC
/Game/__ExternalActors__/Scenes/Piotr/1/W6/KY52HUHS7FBHVGYFOXXSPH
/Game/__ExternalActors__/Scenes/Piotr/3/75/VBEY98PY7MNZNXT35BRZ2O
/Game/__ExternalActors__/Scenes/Piotr/7/8G/KVQP9SMOH53DJMATB1W0QP
/Game/__ExternalActors__/Scenes/Piotr/D/BI/8RMTK0ZIEVB1A7GHOQJSLC
/Game/__ExternalActors__/Scenes/Piotr/5/QI/PNQX8GHDYRNC2SGPIGN4VK
/Game/__ExternalActors__/Scenes/Piotr/6/PL/S8KSV1ZNJZG26TIAVP0OX0
/Game/__ExternalActors__/Scenes/Piotr/9/2H/BUYPKXYJY921V8CIY04XIB
/Game/__ExternalActors__/Scenes/Piotr/8/81/W321D7PC23UVHRDYPY0E0V
/Game/__ExternalActors__/Scenes/Piotr/1/ZV/Z33WEEQRGHXOCNQCY9CHH9
/Game/__ExternalActors__/Scenes/Piotr/C/FZ/LIJZ9XNHM75FBLE4EIEW1I
/Game/__ExternalActors__/Scenes/Piotr/C/A4/4040XKXDRKI5VSUC6IUB4C
/Game/__ExternalActors__/Scenes/Piotr/5/Q3/4HVGXYSX4ZTYG11BEUHAED
/Game/__ExternalActors__/Scenes/Piotr/5/VV/03FU8A0RCHF6OR9YDEQSSO
/Game/__ExternalActors__/Scenes/Piotr/7/RZ/TUR4LFRHXKA4C276F6FFA3
/Game/__ExternalActors__/Scenes/Piotr/5/Q0/8PJA33ADEU1VM3U1CQ85GM
/Game/__ExternalActors__/Scenes/Piotr/3/AV/8C18U5ON2LXFYH24K8T2UQ
/Game/__ExternalActors__/Scenes/Piotr/5/0L/83R4PYGURGCX8FS1WQ1QHN
/Game/__ExternalActors__/Scenes/Piotr/1/GZ/XHXWVG66DTZW9XHYJGJ95V
/Game/__ExternalActors__/Scenes/Piotr/2/11/2Z5BDH1SFQKU5GDRB7C6VF
/Game/__ExternalActors__/Scenes/Piotr/C/8C/DMOOO91CCKDB57F1XQ2QED
/Game/__ExternalActors__/Scenes/Piotr/3/X6/4I220HT0LA9LBA5K56Q060
/Game/__ExternalActors__/Scenes/Piotr/3/D4/CNTEDHNMEXA8M4DJIU877V
/Game/__ExternalObjects__/Scenes/Piotr/0/M5/RWIBGF9LF450J1ZTM6FIN1
/Game/__ExternalObjects__/Scenes/Piotr/9/FN/LA9UW2C7YX9PP9XJE2L7SV
/Game/__ExternalObjects__/Scenes/Piotr/0/H8/ELA5X50VW2GI2EHCWNJMLS
/Game/__ExternalObjects__/Scenes/Piotr/7/OK/YMH0HWV8IOJ5E5I446R96F
/Game/__ExternalObjects__/Scenes/Piotr/5/5O/N5H434HXSVQ2O69ATTEF44
/Game/__ExternalObjects__/Scenes/Piotr/6/Y9/AZUUV7KEHL0Q1ISJ4XSY5B
[2022.12.01-18.32.29:122][873]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.01-18.32.29:124][873]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/7/H6/7DFA5VYNF7Z26OFQB3MV4A
[2022.12.01-18.32.29:124][873]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/7DFA5VYNF7Z26OFQB3MV4AA79987BE45A1B352A43DF0AF536F91B1.tmp' to 'D:/PBGameJam/MyProject/Content/__ExternalActors__/Scenes/Piotr/7/H6/7DFA5VYNF7Z26OFQB3MV4A.uasset'
[2022.12.01-18.32.29:238][873]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/5/XR/78AQF1PPZEG54YRJ2YN61G
[2022.12.01-18.32.29:238][873]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/78AQF1PPZEG54YRJ2YN61G5B30893A4BA0A8BDC4ECCBA22BB3CFB9.tmp' to 'D:/PBGameJam/MyProject/Content/__ExternalActors__/Scenes/Piotr/5/XR/78AQF1PPZEG54YRJ2YN61G.uasset'
[2022.12.01-18.32.29:241][873]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/3/BT/WWFZ00TJ24OBJQ75TOXGW9
[2022.12.01-18.32.29:241][873]LogSavePackage: Moving 'D:/PBGameJam/MyProject/Saved/WWFZ00TJ24OBJQ75TOXGW9EC6923F4459A440ECB8280A3AE7272DF.tmp' to 'D:/PBGameJam/MyProject/Content/__ExternalActors__/Scenes/Piotr/3/BT/WWFZ00TJ24OBJQ75TOXGW9.uasset'
[2022.12.01-18.32.29:243][873]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/Scenes/Piotr/5/WC/0B0XR7EYEXSBME235UFZOP
